,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,kakao_keyword,kakao_map_url,kakao_store_name,kakao_star_point,kakao_star_point_qty,kakao_blog_review_txt,kakao_blog_review_qty
235,고산흑염소,한식,부대찌개/섞어찌개,한식 음식점업,노은3동,36.3912008689161,127.308524910296,한식부대찌개 섞어찌개한식 음식점업,노은3동%20고산흑염소,https://place.map.kakao.com/11926571,고산흑염소,4.0,1.0,존맛!!!!!! ,3.0
236,남도본가,한식,한식/백반/한정식,한식 음식점업,신성동,36.3945149148168,127.353119119066,한식한식 백반 한정식한식 음식점업,신성동%20남도본가,https://place.map.kakao.com/1493162879,남도본가,3.0,2.0,보리굴비 먹은 중 최고라 할수있네요~!! 찬들도 효소장을 사용해서 정갈하고 오랜만에 음식으로 치유받고 간다는 감동입니다.,5.0
237,할머니딸양곱창,한식,곱창/양구이전문,한식 음식점업,둔산2동,36.3512216888662,127.373899594663,한식곱창 양구이전문한식 음식점업,둔산2동%20할머니딸양곱창,https://place.map.kakao.com/16626960,할머니딸생양곱창,3.1,11.0,추억 많던 단골집이어서 오랜만에 갔더니 퀄리티가 엄청 낮아졌네요.  무한리필 한판에 대창 4.5조각만 있고 나머진 다 염통... 엄청 느끼하고 사장님은 불친절해지셨고 반찬 떨어진걸 손으로 주워서 다시 통에 넣는거 보니 다신 안오고싶어요. ,38.0
238,커피정원,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,전민동,36.3950332612962,127.406066091862,커피점 카페커피전문점 카페 다방비알콜 음료점업,전민동%20커피정원,https://place.map.kakao.com/972340054,커피정원,3.1,11.0,,3.0
239,김밥나라반석점,분식,라면김밥분식,분식 및 김밥 전문점,노은3동,36.3915868425936,127.311375148925,분식라면김밥분식분식 및 김밥 전문점,노은3동%20김밥나라반석점,https://place.map.kakao.com/21435775,맛드림김밥,3.8,5.0,저렴한 동네 김밥집..,0.0
240,위트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,은행선화동,36.3340728826057,127.417055480769,커피점 카페커피전문점 카페 다방비알콜 음료점업,은행선화동%20위트,https://place.map.kakao.com/9367822,위트,3.8,5.0,,0.0
241,구엔샤식당,한식,한식/백반/한정식,한식 음식점업,용운동,36.3277752342277,127.449826068924,한식한식 백반 한정식한식 음식점업,용운동%20구엔샤식당,https://place.map.kakao.com/21339307,구엔샤식당,3.8,5.0,,0.0
242,맘쓰쿡,분식,라면김밥분식,분식 및 김밥 전문점,목동,36.3363725424564,127.406366906717,분식라면김밥분식분식 및 김밥 전문점,목동%20맘쓰쿡,https://place.map.kakao.com/1894546482,맘쓰쿡,3.8,5.0,,0.0
243,싱싱낙지,한식,한식/백반/한정식,한식 음식점업,탄방동,36.3458941221819,127.382331137271,한식한식 백반 한정식한식 음식점업,탄방동%20싱싱낙지,https://place.map.kakao.com/816762700,싱싱낙지,3.4,5.0,,18.0
244,꽃마름,한식,한식/백반/한정식,한식 음식점업,노은2동,36.3816320015175,127.323087870115,한식한식 백반 한정식한식 음식점업,노은2동%20꽃마름,https://place.map.kakao.com/286674818,꽃마름 대전노은점,4.3,8.0,맥주무제한~~♡♡♡,12.0
245,벌떼식당,한식,한식/백반/한정식,한식 음식점업,갈마2동,36.3480594313308,127.374114308295,한식한식 백반 한정식한식 음식점업,갈마2동%20벌떼식당,https://place.map.kakao.com/1368248102,벌떼식당,5.0,1.0,,0.0
246,하나분식식당,한식,한식/백반/한정식,한식 음식점업,석봉동,36.4479512245339,127.425753540046,한식한식 백반 한정식한식 음식점업,석봉동%20하나분식식당,https://place.map.kakao.com/21338226,하나분식,3.0,8.0,,18.0
247,다사랑치킨피자호프배재대점,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",도마1동,36.3223917939927,127.370677711786,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",도마1동%20다사랑치킨피자호프배재대점,https://place.map.kakao.com/15310463,다사랑치킨피자 배재대점,5.0,1.0,너무 맛있네요 ㅎㅎ 최고입니다 ,2.0
248,황가네호떡떡볶이,분식,떡볶이전문,분식 및 김밥 전문점,도마2동,36.3173627069099,127.377544850559,분식떡볶이전문분식 및 김밥 전문점,도마2동%20황가네호떡떡볶이,https://place.map.kakao.com/21337887,황가네떡볶이토스트,3.3,3.0,위생이....,2.0
249,카페돌체,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,온천2동,36.3703219267073,127.337650871355,커피점 카페커피전문점 카페 다방비알콜 음료점업,온천2동%20카페돌체,https://place.map.kakao.com/648082968,돌채카페,3.3,3.0,,0.0
250,제일손만두,분식,국수/만두/칼국수,분식 및 김밥 전문점,중촌동,36.338202311429,127.413716265143,분식국수 만두 칼국수분식 및 김밥 전문점,중촌동%20제일손만두,https://place.map.kakao.com/14856619,제일손만두,5.0,1.0,엄청 맛나요. 주인 직접 만드심.,1.0
251,이정부대찌개,한식,한식/백반/한정식,한식 음식점업,둔산2동,36.3537746317296,127.377812189013,한식한식 백반 한정식한식 음식점업,둔산2동%20이정부대찌개,https://place.map.kakao.com/1448769621,이정부대찌개,2.3,6.0,부대찌개는.맛있습니다~~,4.0
252,놀부부대찌개대전둔산부대점,한식,부대찌개/섞어찌개,한식 음식점업,둔산2동,36.3518852349691,127.380166934082,한식부대찌개 섞어찌개한식 음식점업,둔산2동%20놀부부대찌개대전둔산부대점,https://place.map.kakao.com/26181549,놀부부대찌개 대전둔산점,4.5,2.0,무난,7.0
253,자매당,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,온천2동,36.3631172963164,127.348453837282,커피점 카페커피전문점 카페 다방비알콜 음료점업,온천2동%20자매당,https://place.map.kakao.com/1551174058,자매당,4.8,10.0,"분위기, 맛은 물론이고 노래까지 제 취향이에요",51.0
254,춘향골찐빵,제과제빵떡케익,찐빵전문,분식 및 김밥 전문점,산성동,36.2968441159144,127.385089507066,제과제빵떡케익찐빵전문분식 및 김밥 전문점,산성동%20춘향골찐빵,https://place.map.kakao.com/10085711,춘향골찐빵,4.8,10.0,,0.0
255,카페시은우,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,월평1동,36.3439203686267,127.355030614424,커피점 카페커피전문점 카페 다방비알콜 음료점업,월평1동%20카페시은우,https://place.map.kakao.com/1503220515,카페시은우,4.5,4.0,카페전용 주차장있어서 굿굿 의자도 딱딱하지 않고 엉덩이 아프지않은의자 테라스도 탁트여잇어서 시원시원  ,39.0
256,한성손짜장,중식,중국음식/중국집,중식 음식점업,덕암동,36.4336920430519,127.423549879872,중식중국음식 중국집중식 음식점업,덕암동%20한성손짜장,https://place.map.kakao.com/9578198,한성손짜장,5.0,3.0,"삼선짬뽕, 국물도 좋고 해물도 많아 먹을만 합니다. 가격은 만원!!",7.0
257,서울북어,일식/수산물,해물찜/탕전문,한식 음식점업,중촌동,36.3373828029845,127.413844940249,일식 수산물해물찜 탕전문한식 음식점업,중촌동%20서울북어,https://place.map.kakao.com/9819500,서울북어,4.2,18.0,오지마세요. 저만 갈꺼에요. ,16.0
258,지코바양념치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,갈마2동,36.3409292320122,127.377312819161,닭 오리요리후라이드 양념치킨치킨 전문점,갈마2동%20지코바양념치킨,https://place.map.kakao.com/8096739,지코바 갈마2호점,4.0,1.0,평상시먹는 중간맛 말고 이날은 매운맛을 먹음!! 아이가 먹을 소금구이도 주문함! 매번 시켜먹어도 맛있어요!!,1.0
259,오발탄,한식,기타고기요리,한식 음식점업,만년동,36.367053578925,127.381974501265,한식기타고기요리한식 음식점업,만년동%20오발탄,https://place.map.kakao.com/26512702,오발탄 대전만년점,2.8,4.0,회식했는데 갈비랑 대창 맛있네요. 양은 비추,11.0
260,장터골가든,양식,바베큐전문,서양식 음식점업,산성동,36.2970637819713,127.38926291437,양식바베큐전문서양식 음식점업,산성동%20장터골가든,https://place.map.kakao.com/19019296,장터골가든,1.7,3.0,첨 가봄. 머?  주메뉴  갈비바베큐??....두명인데...2인분 키고 이따가 1인분 추가하지 했더니....1인분은 안된데.....와우 추가 인데도 안된데....여기 너무 싫다....그래서 3인분 시킴..헐...고기 양 도 적다!!!! 너무 고기가 퍽퍽하고... 간이 베이지 않아서 두툼한 살코기들은 싱겁다.. 밥이 조금이다. 다른곳보다 적다니까 고기집은 원...,4.0
261,마이램,한식,한식/백반/한정식,한식 음식점업,온천1동,36.3579247585026,127.351516685637,한식한식 백반 한정식한식 음식점업,온천1동%20마이램,https://place.map.kakao.com/723126307,마이램 봉명점,1.7,3.0,,26.0
262,세모시가든,한식,한식/백반/한정식,한식 음식점업,전민동,36.4009580697429,127.396009662737,한식한식 백반 한정식한식 음식점업,전민동%20세모시가든,https://place.map.kakao.com/15749491,세모시,2.7,3.0,친절해요,0.0
263,이화수전통육개장,한식,해장국/감자탕,한식 음식점업,대흥동,36.3252476206889,127.424082286695,한식해장국 감자탕한식 음식점업,대흥동%20이화수전통육개장,https://place.map.kakao.com/26345543,이화수전통육개장 대전대흥점,3.0,4.0,"요즘 시국이 시국인지라 배달 시켜먹었는데, 따뜻할때 와서 맛있게 잘 먹었습니당ㅎㅎ",6.0
264,밸리단란주점,유흥주점,룸살롱/단란주점,일반유흥 주점업,관평동,36.4260518775872,127.391332226456,유흥주점룸살롱 단란주점일반유흥 주점업,관평동%20밸리단란주점,https://place.map.kakao.com/19244814,밸리노래연습장,3.0,4.0,,0.0
265,더덤불백칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,중리동,36.3591054551054,127.419899635516,분식국수 만두 칼국수분식 및 김밥 전문점,중리동%20더덤불백칼국수,https://place.map.kakao.com/651937606,더덤불백칼국수,5.0,3.0,주인분께서 친절하시고 음식도 맛있습니다. 특히 반찬으로 나오는 샐러드는 먹는 순간 근처에서 빵을 사와 빵에 싸먹고 싶을 정도로 별미입니다.,1.0
266,커피인코나,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,오류동,36.3224690080109,127.403309368244,커피점 카페커피전문점 카페 다방비알콜 음료점업,오류동%20커피인코나,https://place.map.kakao.com/1461206579,커피인코나,5.0,4.0,서대전역 안에 있는 커피집 셋 중에서는 가장 낫습니다.,0.0
267,새터말식당,한식,한식/백반/한정식,한식 음식점업,부사동,36.3135099926751,127.429035079551,한식한식 백반 한정식한식 음식점업,부사동%20새터말식당,https://place.map.kakao.com/10516095,새터말,5.0,4.0,,0.0
268,디디치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,용문동,36.3367805600441,127.392506470777,닭 오리요리후라이드 양념치킨치킨 전문점,용문동%20디디치킨,https://place.map.kakao.com/26326103,디디치킨 대전용문점,5.0,1.0,,0.0
269,훈이네분식,분식,라면김밥분식,분식 및 김밥 전문점,문화2동,36.3121526472353,127.4021073652,분식라면김밥분식분식 및 김밥 전문점,문화2동%20훈이네분식,https://place.map.kakao.com/16767768,훈이네분식,5.0,1.0,,0.0
270,호반레스토랑,양식,정통양식/경양식,서양식 음식점업,신탄진동,36.4644053653895,127.466000418269,양식정통양식 경양식서양식 음식점업,신탄진동%20호반레스토랑,https://place.map.kakao.com/10974947,호반레스토랑,3.8,4.0,,3.0
271,돈가츠모다,일식/수산물,음식점-일식,일식 음식점업,둔산2동,36.3495499811901,127.378235743588,일식 수산물음식점-일식일식 음식점업,둔산2동%20돈가츠모다,https://place.map.kakao.com/1385226314,돈가츠모다,4.6,9.0,"맛 있었어요.  단, 코로나 시국에 직원 모두 항상 마스크를 착용해주셨으면 합니다. 바쁜 점심시간이 지나가서 였는지 모르겠지만...직원분들이 테이블에 앉아서 마스크 내리고 이야기 하고 계셨고, 주방에서도 마스크 없이 나오시네요. 일 하실때 마스크가 답답한건 이해하지만, 식사하면서 계속 신경이 쓰였습니다.",47.0
272,동소예생선구이,일식/수산물,갈치/생선구이,한식 음식점업,대사동,36.3190950033869,127.430341907977,일식 수산물갈치 생선구이한식 음식점업,대사동%20동소예생선구이,https://place.map.kakao.com/11095306,동소예 본점,3.2,25.0,너무도 위험한 식사 주린 배를 채우고자 혼자서 이 식당에 왔는데 첫 입부터 가시가 내 입안에서 쿡하고 찔러댄다.  가시를 발라내다 발라내다 화가 슬슬 치밀어 오른다. 너무 가시가 많아 식사를 못하겠다고 하자 “원래 삼치가 가시가 많다”며 말투에서 그런 것도 모르고 삼치를 시켰냐는 듯 했다.  놀리기까지 한다. “내가 거들어 줄까요?” 대체 얼마나 한끼 식사...,91.0
273,유로코피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",온천1동,36.3549491649899,127.334850810948,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",온천1동%20유로코피자,https://place.map.kakao.com/77358226,유로코피자 유성점,5.0,1.0,,0.0
274,츄러스페셜,한식,한식/백반/한정식,한식 음식점업,노은3동,36.3921841995916,127.311815767748,한식한식 백반 한정식한식 음식점업,노은3동%20츄러스페셜,https://place.map.kakao.com/1035532401,츄러스페셜,5.0,1.0,,7.0
275,괴정고을,한식,한식/백반/한정식,한식 음식점업,괴정동,36.3372142545172,127.387423538252,한식한식 백반 한정식한식 음식점업,괴정동%20괴정고을,https://place.map.kakao.com/471996167,괴정고을참숯돼지갈비,5.0,1.0,,0.0
276,마나식당,한식,한식/백반/한정식,한식 음식점업,신인동,36.3251745899237,127.435220530882,한식한식 백반 한정식한식 음식점업,신인동%20마나식당,https://place.map.kakao.com/1390939206,마나식당,5.0,1.0,,0.0
